,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,minutesPlayed,possessions,oEfficiency,pointsPlayed,oPointsPlayed,dPointsPlayed,position,height,weight,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
74,74,74,74,jwilliams,Jack Williams,81,5.11,3.02,2.09,3.96,33.15,94.98,3.17,1.48,0.02,0.2,0.53,0.0,0.1,410.03,253.87,156.15,0.77,44.78,24.73,27.99,58.76,23.77,19.68,4.09,Cutter,73.0,155.0,3.3936974352782063,0.735095183514573,0.0467827516728541,1.7152099745914395,0.12540615463596277,0.22405470814142944,0.6556235161037073
75,75,75,75,eklein,Evan Klein,17,4.82,2.71,2.12,3.94,12.59,83.92,1.47,2.29,0.0,0.29,1.71,0.06,1.47,,,,,,23.69,24.71,38.33,24.29,7.71,16.59,Defender,,,0.0617893997175789,-0.32768519378860966,0.8392888520385995,2.054444271432255,0.5379263391938018,0.3521368011868035,0.7759935672190117
76,76,76,76,awatson,Aaron Watson,27,4.3,1.63,2.67,3.93,18.78,93.54,1.96,0.96,0.0,0.22,0.81,0.0,0.11,,,,,,21.71,27.93,51.06,22.26,16.41,5.85,Cutter,,,1.71460744673974,0.9923645438664337,1.1218696755925535,-0.6314727416475874,0.4486267850109446,0.06285514362124303,0.4828470657055861
77,77,77,77,pjensen,Pat Jensen,14,3.21,0.86,2.36,3.93,11.0,96.25,1.07,0.29,0.07,0.79,1.79,0.0,0.0,,,,,,12.97,14.64,47.32,19.86,10.21,9.64,Defender,,,1.8307215595042907,0.285142516371301,1.0950787345432056,-1.2303550372503758,1.7527608564194335,0.036752081145722176,0.4756567675208911
78,78,78,78,mpardo,Michael Pardo,49,4.67,1.16,3.51,3.88,13.71,90.2,1.55,1.2,0.02,0.65,1.06,0.0,0.06,146.25,40.5,105.75,0.0,,23.48,28.59,45.4,22.39,17.86,4.53,Cutter,75.0,185.0,0.5662188517887741,-0.07613726492432601,3.1889127708208442,-1.6503704393025707,1.550916846964878,0.17634636945864865,0.7533304783897063
79,79,79,79,jnethercu,Jonathan Nethercutt,64,6.2,5.31,0.89,3.86,44.38,92.51,3.16,2.88,0.08,0.08,0.61,0.03,1.14,543.74,419.13,124.61,2.61,60.0,25.36,30.91,53.99,25.48,20.59,4.89,Handler,73.0,175.0,3.465571419031648,-0.4125119107642647,-2.397899538553247,6.29277188549762,0.2253312279171766,0.5318413962330918,0.9269229160243212
80,80,80,80,csullivan,Cole Sullivan,38,6.87,4.76,2.11,3.84,37.87,90.79,2.97,3.18,0.0,0.39,0.55,0.0,0.5,,,,,,25.88,32.79,52.25,25.76,21.84,3.92,Handler,75.0,200.0,4.58296626527016,1.1002852773301721,0.17377574805005586,3.0343031065866,-0.16478776907877832,0.3791485036520166,1.0358940907220124
81,81,81,81,melbogen,Mark Elbogen,55,5.29,2.22,3.07,3.84,15.51,88.95,1.45,1.65,0.0,0.33,0.53,0.0,0.07,,,,,,20.36,26.95,50.4,21.25,18.55,2.71,Cutter,,,3.121890916513116,1.152043210567466,2.823430309557824,0.7023568200576026,0.5039098760508373,0.37896184323640597,1.2954350540584325
82,82,82,82,bburelle,Benjamin Burelle,35,4.49,1.86,2.63,3.83,8.89,87.11,1.29,1.06,0.0,0.29,0.69,0.0,0.0,,,,,,16.36,21.71,51.58,19.2,13.63,5.57,Cutter,67.0,,2.0192285361872564,1.33766686601479,1.852236416839065,0.8808330762500248,0.5027784355028359,0.3089633800470556,1.143378698651679
83,83,83,83,rgorman,Ryan Gorman,24,4.04,1.63,2.42,3.83,34.75,95.31,1.29,1.54,0.0,0.17,1.5,0.08,0.17,,,,,,14.82,21.0,37.1,25.13,18.96,6.17,Defender,,,1.440839986509875,0.09788293766992479,-0.8517222172558256,-0.42482446607868,0.7823044327692404,-0.0856746774971849,-0.09908982822383508
84,84,84,84,thalkyard,Tanner Halkyard,22,4.68,2.27,2.41,3.82,12.09,89.26,1.36,1.32,0.09,0.27,0.73,0.0,0.0,314.64,96.73,217.91,0.45,76.92,20.75,23.32,52.24,19.95,18.09,1.86,Cutter,,,-0.5390530569142564,-0.7536779175031285,0.7619835962963168,1.1086688756188643,1.1924075182222411,0.2579951985013325,0.5773455181585734
85,85,85,85,kloiseau,Karl Loiseau,57,4.88,2.49,2.39,3.81,19.12,91.91,1.89,1.42,0.02,0.35,0.7,0.0,0.07,,,,,,21.58,28.72,46.92,22.25,17.11,5.14,Cutter,70.0,182.0,3.1905661527863964,1.2430369773673662,0.6596457617850547,1.6316470986731508,0.018455839187521843,0.2678037825001506,0.8881964192532735
86,86,86,86,mkerrigan,Matt Kerrigan,48,4.21,2.17,2.04,3.81,18.19,95.51,1.46,0.73,0.04,0.25,0.58,0.0,0.0,,,,,,19.27,26.35,50.04,19.56,17.38,2.19,Cutter,72.0,165.0,0.8065171057416689,-0.005000067490351153,-0.07485793543435654,0.9991424647928396,0.577459328132396,0.14534636143708965,0.374185947500132
87,87,87,87,jbowen,Jarrett Bowen,25,5.48,2.32,3.16,3.8,11.44,87.73,1.36,1.44,0.0,0.6,0.36,0.0,0.0,,,,,,18.37,25.84,53.56,19.84,17.0,2.84,Cutter,,,1.5730647616307911,0.46350594653973376,1.4886008781893112,0.7280293941271342,-0.6731708756116285,0.21566032066326576,0.5017413358111377
88,88,88,88,gcousins,Greg Cousins,34,4.88,2.12,2.76,3.79,14.53,86.06,1.32,2.0,0.0,0.41,1.32,0.0,1.44,,,,,,21.32,28.44,41.16,21.56,14.24,7.32,Cutter,70.0,180.0,-2.7241787208657686,-1.4089576723790598,1.3412689747687845,0.9236715333655408,2.6399628824734838,0.3417357334496794,0.8739864295571873
89,89,89,89,glindsley,Grant Lindsley,28,4.86,2.75,2.11,3.79,24.43,94.61,2.14,1.21,0.07,0.21,0.36,0.0,0.0,339.11,206.67,132.44,0.89,80.0,21.64,24.0,62.65,23.32,18.96,4.36,Cutter,,,4.859096765954421,2.2125994773701967,0.20794026973493837,1.1939493634175764,-2.118915947841364,0.09915103258745454,0.37389329067033683
90,90,90,90,sknoche,Sterling Knoche,58,2.69,0.62,2.07,3.76,5.24,93.83,0.36,0.26,0.0,0.21,1.53,0.0,0.0,182.32,29.09,153.23,0.05,,22.09,17.05,45.5,20.84,5.31,15.53,Defender,72.0,178.0,-1.4090074383790163,-1.5520719207867366,1.8935367134438275,-1.4017853422176543,1.8606468553724556,0.0952063623411291,0.20008157645297303
91,91,91,91,cmackenzi,Calum Mackenzie,12,4.17,2.42,1.75,3.75,12.5,95.54,0.0,0.58,0.0,0.67,0.83,0.0,0.08,,,,,,0.0,0.0,,16.67,9.33,7.33,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
92,92,92,92,gmartin,Greg Martin,63,3.97,0.63,3.33,3.75,10.21,93.46,1.06,0.63,0.0,0.22,0.63,0.03,3.94,274.77,26.51,248.26,0.2,50.0,20.93,22.56,45.74,20.51,13.73,6.78,Cutter,70.0,165.0,1.1814402561303547,0.5061146034984615,4.719310191171376,-1.7907648052103489,0.4059787314436823,0.2625166039719335,0.9601596802257926
93,93,93,93,mcameron,Matt Cameron,12,4.67,1.0,3.67,3.75,15.17,93.81,1.42,0.92,0.0,0.42,0.42,0.0,0.0,,,,,,22.9,29.75,39.78,22.33,20.17,2.17,Cutter,,,1.285000413787915,0.48165284548080417,2.093210800952799,-0.7926206616590112,-0.5136288310899255,0.10084094489139984,0.3171535384211666
94,94,94,94,ehubbard,Eric Hubbard,57,3.12,0.65,2.47,3.74,9.35,93.18,0.81,0.4,0.0,0.35,1.37,0.0,0.18,28.33,14.33,14.0,0.0,,21.32,24.49,27.65,23.18,10.93,12.25,Defender,,,0.8768407854812152,-0.7947681282614354,2.808072509796196,-1.1633203741886795,0.9716666288186627,0.1769724512704001,0.455412659041186
95,95,95,95,hmehta,Himalaya Mehta,22,4.59,0.95,3.64,3.73,16.86,92.98,1.95,1.05,0.0,0.55,0.73,0.0,0.0,,,,,,23.45,28.73,45.25,20.05,17.45,2.59,Cutter,72.0,157.0,1.5293683464345658,0.6424827165214024,3.4374860227720365,-1.131043317352418,0.8991044267039696,0.2369614904276055,0.9620074621612476
96,96,96,96,tbarbieri,Ty Barbieri,22,4.86,1.5,3.36,3.73,10.91,87.59,1.05,1.27,0.0,0.55,0.68,0.0,0.32,484.89,148.22,336.67,1.56,63.64,21.41,25.59,43.52,20.68,16.68,4.0,Cutter,,,-2.025515226608797,-1.4178348389863147,2.903868490790358,-0.12922755553047544,0.4806942905428201,0.28889551371993855,0.45937509670409693
97,97,97,97,bvohnoutk,Bryan Vohnoutka,74,4.46,2.03,2.43,3.7,14.86,91.36,1.64,1.23,0.0,0.24,0.72,0.01,0.54,288.95,87.41,201.54,0.44,50.0,21.66,23.77,51.51,20.42,14.3,6.12,Cutter,70.0,170.0,-0.945269460002742,-0.5759317205260531,1.4336062689525442,0.6331296561497687,0.6474876225865102,0.24614811463480715,0.5345729567906925
98,98,98,98,dlandesma,Danny Landesman,30,4.37,1.87,2.5,3.7,20.73,95.84,2.07,0.77,0.03,0.17,0.27,0.0,0.03,344.85,183.6,161.25,0.65,72.22,20.45,24.13,58.84,20.17,18.5,1.67,Cutter,71.0,,2.779913948525361,0.9378516822809918,1.0809990756667014,-0.12126020320109752,-0.4114699883670343,0.08801091838393948,0.37153014159489034
99,99,99,99,shart,Sam Hart,16,2.5,0.69,1.81,3.69,5.38,,0.63,0.31,0.0,0.06,1.56,0.0,1.0,,,,,,17.68,16.06,46.3,19.31,4.94,14.38,Defender,,,2.388274660889563,1.3160341363455845,1.1606616706490005,-0.42164089426799317,1.6080085707859788,0.13186267649230113,0.9157658708781428
100,100,100,100,rbarker,Ross Barker,68,4.93,2.21,2.72,3.68,19.78,92.06,2.01,1.31,0.0,0.41,0.47,0.0,1.07,376.09,151.06,225.03,0.91,65.96,23.3,25.24,54.66,22.78,17.71,5.07,Cutter,72.0,178.0,0.9376079067330936,-0.2765773694883263,1.301004136861989,0.5019999112487389,-0.7552948493909551,0.16893376649490546,0.19278295730786163
101,101,101,101,srichgels,Scott Richgels,57,3.86,1.79,2.07,3.68,11.84,92.72,0.86,0.75,0.11,0.4,0.98,0.02,0.02,,,,,,14.33,17.84,49.85,18.79,12.58,6.21,Cutter,79.0,205.0,0.200586058417092,0.003868800637471082,-0.48188229911271235,0.057121501601970805,1.167851006765924,0.01857577433932796,0.18673975247316338
102,102,102,102,cjohnson1,Christian Johnson,25,4.92,2.36,2.56,3.64,15.96,90.27,2.12,1.44,0.0,0.52,0.68,0.0,0.04,291.5,111.5,180.0,0.25,,22.04,29.52,48.1,23.92,17.48,6.44,Cutter,74.0,194.0,-1.1383774714099115,-1.7540015798546538,1.356931879217327,-0.27053621929631466,0.008694959848854471,0.111265451786628,-0.16472774002119672
103,103,103,103,zrankin,Zane Rankin,28,4.93,2.64,2.29,3.64,11.46,83.16,1.18,1.96,0.0,0.25,0.93,0.0,2.36,,,,,,22.93,27.68,44.65,23.64,14.21,9.43,Cutter,,,0.3570869770441529,-0.23529517924001805,0.34197973295145684,1.166196526326596,0.3730540017050971,0.19650065676974404,0.411483770435783
104,104,104,104,ekerns,Eli Kerns,52,5.69,3.58,2.12,3.62,28.52,90.65,2.27,2.5,0.13,0.25,0.67,0.0,2.96,,,,,,23.85,29.33,47.21,24.58,15.69,8.88,Cutter,,,0.5673377437893443,-0.16042088175570002,-0.12425727854359976,3.717826815574285,-0.6182651078916941,0.4148154756246052,0.7037208868458229
105,105,105,105,lambrose,Lukas Ambrose,13,2.08,0.54,1.54,3.62,6.69,,0.77,0.15,0.0,0.15,1.85,0.0,0.08,124.15,25.38,98.77,0.0,,26.24,16.92,45.45,23.77,2.77,21.0,Defender,70.0,,-0.4808634882418987,-0.29774642913930266,0.5104816927075932,-0.98100451406383,0.9460115709525767,-0.017352929020620425,0.0444355801142593
106,106,106,106,bhouser,Brad Houser,49,4.67,2.02,2.65,3.61,16.41,91.89,1.27,1.2,0.02,0.43,0.57,0.0,0.02,356.13,147.63,208.5,0.88,58.33,23.18,29.45,47.68,23.63,18.94,4.69,Cutter,72.0,180.0,-1.191254025170296,-1.8765007374595586,1.0396784347701475,-0.3678271728537065,2.0319846726401685,0.14180425411175865,0.2068337992742627
107,107,107,107,zraunig,Zeppelin Raunig,18,4.0,1.28,2.72,3.61,12.67,96.2,1.33,0.39,0.06,0.56,0.56,0.0,0.0,331.06,89.06,242.0,0.39,,22.26,26.06,49.04,21.22,19.61,1.61,Cutter,,,-1.1196002032387475,-1.2293983478638182,1.3035757549294902,-1.4005171290887644,0.5332377471190775,-0.006663973924876466,-0.19827549372600373
108,108,108,108,ocable,Orion Cable,15,4.47,1.4,3.07,3.6,9.53,88.27,1.67,1.07,0.07,0.4,0.6,0.0,0.0,296.4,70.8,225.6,0.93,63.64,21.99,24.6,55.28,21.47,18.93,2.53,Cutter,,,1.2998716316450327,-0.07403433051597737,2.2957697650557054,-0.7007356752138567,0.1107507604149582,0.15251802556759766,0.4079376299352074
109,109,109,109,tedmonds,Thomas Edmonds,50,4.58,2.7,1.88,3.6,39.32,96.0,2.1,1.36,0.02,0.24,0.62,0.0,1.4,379.5,184.27,195.23,0.57,54.84,24.27,24.86,52.45,21.8,17.32,4.48,Handler,,,3.105643825724895,0.33225436025471844,1.5376815996809647,1.2314719998638488,1.2776689525288383,0.34775981412219964,1.0947692280820926
110,110,110,110,khenke,Kyle Henke,64,4.72,2.17,2.55,3.59,17.73,91.83,1.52,1.41,0.02,0.36,0.64,0.02,0.39,370.22,147.19,223.03,0.69,53.19,23.3,26.86,50.44,22.98,18.2,4.78,Cutter,75.0,175.0,0.0330872179036229,-0.731331803781046,1.0918946921364945,0.4235676359624601,0.09811423133022679,0.17042988108993776,0.22056118891203386
111,111,111,111,boort,Benjamin Oort,19,4.11,1.16,2.95,3.58,11.42,93.94,1.26,0.74,0.05,0.16,0.37,0.0,0.05,274.67,86.11,188.56,0.78,70.0,15.64,19.95,57.26,16.42,14.79,1.63,Cutter,,,1.8878394713754592,1.0277167413478514,1.9578925543877146,-0.16215195122352655,0.0806229957396147,0.182557869534682,0.7260200850629136
112,112,112,112,kway,Kielan Way,24,5.63,3.63,2.0,3.58,25.17,89.61,2.17,2.5,0.04,0.17,0.63,0.0,0.0,,,,,,22.87,29.71,46.7,23.25,18.08,5.17,Cutter,,,2.5079815745236345,0.784920704251512,-0.4432979993875804,3.0931653587695402,-0.4095271294158483,0.31970453568190993,0.7563152335544059
113,113,113,113,asjogren,Andrew Sjogren,49,4.33,0.92,3.41,3.55,16.63,95.21,1.98,0.63,0.0,0.47,0.33,0.0,0.0,377.17,53.34,323.83,0.2,,25.99,28.63,41.2,23.29,20.84,2.45,Cutter,70.0,145.0,-0.7039728994350526,-1.2133742543762303,2.924753658483689,-1.8629479135181304,-1.4689145332235285,0.020224715221947808,-0.40512076065855007
114,114,114,114,dtunnell,Dylan Tunnell,33,6.18,4.73,1.45,3.55,36.33,92.09,1.79,2.85,0.06,0.21,0.42,0.0,0.76,306.0,248.0,58.0,2.0,,22.99,30.55,52.88,24.42,21.48,2.94,Handler,,,3.298948711063074,0.07507744442752472,0.04314378989289329,4.602801287589645,-0.375344687499344,0.5420099041317816,1.0864194586026799
115,115,115,115,jbanks,Jarrod Banks,11,4.45,1.91,2.55,3.55,11.09,91.04,1.18,0.82,0.0,0.45,0.36,0.0,0.0,,,,,,17.38,20.64,62.11,17.55,14.0,3.55,Cutter,,,2.0810254891389923,1.1130477350699568,1.0674818329203208,0.6256614622766052,-0.07723804841473265,0.1854679161197318,0.6822382454630377
116,116,116,116,knorth,Keegan North,71,4.85,3.0,1.85,3.55,21.65,92.09,1.9,1.59,0.01,0.34,0.63,0.0,0.37,370.71,204.52,166.19,1.1,65.38,21.38,24.51,52.59,21.03,16.94,4.08,Cutter,73.0,155.0,2.4605929733691685,0.9469190671567164,0.017698392551876923,3.049060806572973,0.6475074631801517,0.39498911794741903,1.1652964323654296
117,117,117,117,jrichards,Joe Richards,39,3.41,0.69,2.72,3.54,4.49,87.94,0.41,0.49,0.0,0.26,0.87,0.0,0.03,189.1,29.24,159.86,0.14,,17.52,17.95,52.71,17.23,10.41,6.82,Defender,75.0,165.0,0.4033708766534561,-0.4745362807249834,2.8592061679429785,-0.8613831958959878,1.7274986594636745,0.24358993043015595,0.8126963376964205
118,118,118,118,msanchez,Marcelo Sanchez,87,4.41,2.33,2.08,3.54,17.38,91.03,2.07,1.49,0.05,0.25,0.87,0.0,0.07,315.5,155.75,159.75,1.25,,24.29,31.43,51.32,26.24,18.87,7.37,Cutter,73.0,170.0,2.00735095908255,0.01994105710662705,-1.0173142746368344,0.21683390083580978,0.877054489877485,-0.023134451554278696,0.02412879329577186
119,119,119,119,pkrenik,Paul Krenik,15,3.0,1.0,2.0,3.53,6.27,,0.67,0.07,0.0,0.2,0.8,0.0,0.0,141.27,33.47,107.8,0.0,,21.06,17.47,59.92,18.93,8.07,10.87,Defender,,,5.229048834948878,2.4924138361919557,1.7683975358518558,-0.4938506643147721,0.02353802973015296,0.12424347784145755,0.947624684364798
120,120,120,120,imasekkel,Isaiah Masek-Kelly,96,4.44,2.43,2.01,3.52,18.01,89.96,1.86,1.6,0.0,0.55,1.24,0.0,2.27,118.0,168.0,-50.0,0.0,,19.23,24.09,49.37,21.88,13.84,8.03,Cutter,76.0,,0.95161529934484,0.14170293627821748,-1.0262736792785176,0.7195639162669721,3.0382505034164784,0.11089347424798957,0.7183109191707876
121,121,121,121,agailits,Andre Gailits,20,4.0,1.65,2.35,3.5,18.15,94.29,1.85,1.0,0.1,0.1,0.6,0.0,0.25,,,,,,22.35,29.3,50.68,25.75,19.3,6.45,Cutter,,,2.3893045500320507,0.8793922698226792,0.2825919812972675,-0.691059838010098,-0.7943672942165195,-0.06640342196218767,-0.08086072027666774
122,122,122,122,bwong,Brendan Wong,16,3.69,1.63,2.06,3.5,10.63,89.95,0.69,0.81,0.0,0.25,0.88,0.0,0.13,,,,,,17.4,21.0,43.45,18.75,11.44,7.31,Defender,,,1.273011683096896,0.4107687648873103,1.335137640228348,1.0270920275247262,0.26489738491103726,0.2692702231509194,0.7594739543878554
123,123,123,123,cjohnson2,Carl Johnson,24,3.79,1.0,2.79,3.5,8.04,91.47,0.63,0.58,0.0,0.29,0.58,0.0,0.0,214.92,39.46,175.46,0.33,80.0,22.83,22.92,44.73,19.96,16.42,3.54,Cutter,,,-1.6710691124541543,-1.2405333033939479,1.7310497241933136,-1.0121586575408739,0.4784799902767967,0.07652213626502623,-0.010790561616177849
124,124,124,124,mshofner,Markham Shofner,20,4.2,2.6,1.6,3.5,18.6,90.73,0.85,1.35,0.0,0.1,0.75,0.0,1.75,,,,,,20.92,26.25,49.71,21.25,15.2,6.05,Cutter,,,0.425318582294011,0.10728092575133544,-0.6656818392619523,1.3566939955652535,0.0835687474652336,0.11430486294523125,0.22046545737996753
125,125,125,125,bnguyen,Bryan Nguyen,43,4.05,1.02,3.02,3.49,9.53,91.52,1.12,0.77,0.02,0.19,0.4,0.0,0.0,,,,,,18.82,24.35,50.91,19.67,17.42,2.26,Cutter,,,2.324532763673254,0.9968977694579373,2.2843815857656833,-1.3082549647705122,-0.17010754395101738,0.07084085658998644,0.4507292116255228
126,126,126,126,tcarpente,Travis Carpenter,126,3.98,2.44,1.53,3.49,25.02,93.53,1.78,1.46,0.02,0.16,1.13,0.0,4.58,418.86,321.38,97.48,1.05,66.67,20.69,23.46,48.44,23.04,14.29,8.75,Defender,72.0,170.0,3.045967295247573,-0.8512621976028831,-1.9688470652261696,1.6953658648760386,0.04264144081997627,0.030528412953645973,-0.2705254892832595
127,127,127,127,awilsonho,Alec Wilson Holliday,21,3.33,0.81,2.52,3.48,7.71,92.57,1.1,0.43,0.05,0.24,0.81,0.0,0.0,216.0,26.52,189.48,0.1,,19.78,18.62,41.43,19.52,11.81,7.71,Defender,,,-1.4737761998980634,-1.540092320250998,1.8905002676035585,-0.933250399955707,0.2830740057419476,0.09369394836213163,-0.07494211171529973
128,128,128,128,dswanson,Drew Swanson,27,1.93,0.48,1.44,3.48,3.11,,0.33,0.3,0.0,0.15,2.0,0.0,0.0,110.57,7.07,103.5,0.0,,21.48,13.52,41.64,20.89,3.11,17.78,Defender,77.0,185.0,-1.2085707744362553,-0.9673654538254532,0.5534323572987382,-0.6938531724379452,3.730717985496984,0.11847291804313446,0.6557329291330809
129,129,129,129,eartemaki,Eli Artemakis,15,3.47,0.93,2.53,3.47,8.8,94.29,1.4,0.2,0.0,0.27,0.47,0.0,0.0,226.53,48.27,178.27,0.33,,16.97,17.73,63.53,16.2,14.13,2.07,Cutter,73.0,180.0,4.05406243358145,1.8917819036617232,2.3683160273551276,-0.398383522071152,0.9231567691122962,0.22318319974225476,1.196217794514499
130,130,130,130,ccalhoun,Chris Calhoun,13,4.08,1.0,3.08,3.46,13.69,94.68,1.62,0.69,0.0,0.23,0.31,0.0,0.0,23.0,23.0,0.0,0.0,,19.74,25.15,52.29,20.23,16.46,3.77,Cutter,,,2.697023795713136,1.2608282666456778,1.9209393772788153,-0.6185627897043298,-0.3551082966556659,0.11060229496553094,0.5520241393911244
131,131,131,131,bmoore,Brian Moore,11,4.18,1.91,2.27,3.45,17.36,94.09,2.18,0.82,0.0,0.27,0.36,0.0,0.09,,,,,,22.84,31.18,54.23,25.36,22.0,3.36,Cutter,,,1.351823099595688,0.051374430361347485,-0.3641380038019939,-0.5989878899889716,-0.7573605007916874,-0.11479769442336851,-0.41727799105532637
132,132,132,132,jduennebe,Jace Duennebeil,20,3.75,1.15,2.6,3.45,6.65,93.66,0.9,0.4,0.0,0.15,0.25,0.0,0.0,202.7,36.1,166.6,0.45,81.82,15.55,18.4,59.24,15.7,13.55,2.15,Cutter,,,1.2243838254003887,0.880271475806474,2.109491650901543,-0.026009329542359176,-0.013841955803571684,0.20922271411382012,0.7374779603405216
133,133,133,133,smott,Sean Mott,96,5.34,3.45,1.9,3.45,29.14,92.1,2.17,2.16,0.01,0.41,0.67,0.0,0.38,427.51,257.41,170.11,1.51,62.22,25.9,30.58,45.13,23.77,20.14,3.64,Cutter,69.0,150.0,2.60464143688326,-0.1220606812335392,-0.6940490875731157,3.2992661160249397,0.48621958523282016,0.351913958789003,0.7423439831127763
134,134,134,134,tdavis,Topher Davis,22,3.86,1.64,2.23,3.45,10.45,93.12,0.82,0.68,0.05,0.23,0.5,0.0,0.23,224.32,75.82,148.5,0.59,81.25,19.44,21.41,57.75,17.73,16.41,1.32,Cutter,,,2.1689018936509017,0.828176556315347,1.2437642443031809,0.7900720882251299,0.6954728501334815,0.24837066665625107,0.8893714347442848
135,135,135,135,tglenn,Tyler Glenn,11,2.82,1.18,1.64,3.45,11.09,89.05,0.0,1.36,0.0,0.55,2.55,0.0,6.73,,,,,,0.0,0.0,,19.09,6.27,12.82,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
136,136,136,136,aroney,Andrew Roney,48,5.75,4.35,1.4,3.44,44.31,91.68,2.54,3.33,0.02,0.19,1.21,0.0,0.46,530.71,371.14,159.57,2.29,66.67,28.38,30.21,47.38,27.79,17.75,10.04,Handler,72.0,165.0,2.997382460056334,0.4329362282472155,-0.2956128494078455,3.8866810988464024,2.1671640188489576,0.5168825372191679,1.5477921241336825
137,137,137,137,ddeclerck,Dylan DeClerck,86,2.19,0.5,1.69,3.44,4.36,94.7,0.45,0.2,0.0,0.1,1.56,0.01,0.06,121.49,22.73,98.76,0.08,,19.78,15.58,44.55,18.88,2.66,16.22,Defender,73.0,173.0,0.4533546929730622,0.7080687123032484,1.6907301120083802,-0.8800499876678833,2.802546949369569,0.17025160215424937,1.0803239465033285
138,138,138,138,blang,Barrs Lang,28,4.18,1.57,2.61,3.43,9.32,90.0,0.86,0.96,0.0,0.25,0.46,0.0,5.54,,,,,,17.47,21.5,45.51,19.25,9.75,9.5,Defender,,,1.7251274622963635,0.5404180676777834,2.022745040615778,0.6874291931415255,-1.3819264738842378,0.23578909262642497,0.46716645688771224
139,139,139,139,ccamp,Colin Camp,67,4.22,1.57,2.66,3.43,13.57,93.04,1.13,0.73,0.01,0.51,0.45,0.0,0.07,,,,,,17.45,21.9,52.97,16.28,14.1,2.18,Cutter,74.0,185.0,1.0503652093333198,0.7723613636237847,2.0798099486976973,0.23225493421105628,-0.08467878360432761,0.23399755149028775,0.7499368657320526
140,140,140,140,mgottlieb,Mads Gottlieb,14,2.14,1.36,0.79,3.43,3.79,,0.21,0.57,0.0,0.0,1.86,0.0,0.36,,,,,,15.26,18.93,38.49,19.86,3.14,16.71,Defender,,,0.3067327899600379,0.021852958447477117,-0.44839904363692323,0.6821190907787077,1.3738693654812328,0.10170611865774311,0.4073605927676236
141,141,141,141,agutowsky,Anthony Gutowsky,12,3.83,0.75,3.08,3.42,4.75,,0.25,0.5,0.0,0.08,0.17,0.08,0.0,157.67,21.33,136.33,0.08,,18.79,18.08,47.93,16.83,13.83,3.0,Cutter,,,-1.959926048790744,-1.046069872161692,1.6890428176043082,-0.9650116612332273,-0.5475120345225681,0.041828946559703505,-0.2173876875782948
142,142,142,142,akolick,Alan Kolick,26,4.23,2.46,1.77,3.42,26.58,94.01,1.96,1.35,0.19,0.38,0.92,0.0,0.04,167.25,101.5,65.75,0.0,,22.64,26.38,50.29,22.42,13.77,8.65,Cutter,,,1.1098558469670117,0.5108396868385955,-0.43387321595694933,1.2137343966883583,0.5954698337702995,0.1374140638656484,0.471542675335076
143,143,143,143,dtarasi,Dennis Tarasi,12,4.42,2.83,1.58,3.42,28.75,93.24,3.0,1.58,0.0,0.33,0.92,0.0,0.0,,,,,,22.05,32.0,50.26,23.83,20.08,3.75,Cutter,,,0.5273470688055732,-0.2877034105238389,-1.2105846412980614,0.7389846422540213,0.3991030528307047,0.0026774468114847266,-0.09005008918429361
144,144,144,144,jwodatch1,Jeff Wodatch,78,4.29,1.99,2.31,3.42,17.23,93.07,1.88,1.01,0.0,0.31,0.45,0.0,0.0,273.2,109.57,163.63,0.43,68.42,21.31,26.06,54.89,20.74,18.31,2.44,Cutter,73.0,190.0,3.2881966969475656,1.2239452250728997,0.4056054557771924,0.4963436896342143,-0.12358730697462621,0.10695309326724352,0.5005767658774201
145,145,145,145,eboucher,Evan Boucher,29,4.48,2.28,2.21,3.41,15.1,94.81,1.0,1.17,0.0,0.24,0.34,0.0,0.28,,,,,,9.25,11.79,53.51,16.52,11.21,5.31,Cutter,,,2.465114672035151,1.2001815637896418,0.8238626064892205,0.5531361473994884,-0.6302747073433967,0.1347287662009691,0.48672640258373845
146,146,146,146,jlithio,John Lithio,39,3.95,1.08,2.87,3.41,15.31,95.22,1.54,0.72,0.0,0.15,0.33,0.0,0.0,314.15,76.26,237.9,0.41,72.73,22.66,24.28,63.57,20.69,19.92,0.77,Cutter,,195.0,3.167258733476137,0.762659662782577,1.7911984610200737,-2.1347137342600013,-0.07535903677620315,-0.06804622715334775,0.08594633819161157
147,147,147,147,dsmith,Dalton Smith,58,4.21,2.24,1.97,3.4,26.22,94.0,1.78,1.47,0.07,0.16,0.81,0.0,1.05,220.33,201.78,18.56,1.33,80.0,22.16,23.79,50.65,21.86,10.88,10.98,Defender,71.0,160.0,4.7475415744659255,2.25323663049092,0.4041156025656341,2.08643209224055,-0.7701264050237673,0.2689845709540866,0.9934144800683343
